PARTICLES
1800.96 190.275 30
2142.18 411.665 30
2454.74 351.547 30
2650 265 30
2915 265 30
3180 265 30
3445 265 30
3710 265 30
3975 265 30
4240 265 30
4505 265 30
4756.49 277.714 30
4962.54 393.731 30
5300 265 30
1489.77 448.173 30
1960.71 632.952 30
2120 530 30
2385 530 30
2650 530 30
2915 530 30
3180 530 30
3445 530 30
3710 530 30
3975 530 30
4240 530 30
4505 530 30
4770 530 30
5005.32 552.26 30
5403.93 455.582 30
1238.55 698.701 30
1694.12 898.756 30
1855 795 30
2120 795 30
2385 795 30
2650 795 30
2915 795 30
3180 795 30
3445 795 30
3710 795 30
3975 795 30
4240 795 30
4505 795 30
4770 795 30
5035 795 30
5166.72 857.615 30
968.32 968.816 30
1436.66 1156.67 30
1590 1060 30
1855 1060 30
2120 1060 30
2385 1060 30
2650 1060 30
2915 1060 30
3180 1060 30
3445 1060 30
3710 1060 30
3975 1060 30
4240 1060 30
4505 1060 30
4770 1060 30
5035 1060 30
5203.81 1144.97 30
5593.67 1036.45 30
696.142 1241.52 30
1158.12 1435.82 30
1325 1325 30
1590 1325 30
1855 1325 30
2120 1325 30
2385 1325 30
2650 1325 30
2915 1325 30
3180 1325 30
3445 1325 30
3710 1325 30
3975 1325 30
4240 1325 30
4505 1325 30
4770 1325 30
5035 1325 30
5283.89 1334.2 30
5681.47 1236.01 30
435.967 1502.17 30
889.098 1703.65 30
1060 1590 30
1325 1590 30
1590 1590 30
1855 1590 30
2120 1590 30
2385 1590 30
2650 1590 30
2915 1590 30
3180 1590 30
3445 1590 30
3710 1590 30
3975 1590 30
4240 1590 30
4505 1590 30
4770 1590 30
5035 1590 30
5300 1590 30
5430.66 1652.28 30
5830 1590 30
190.756 1800.22 30
629.037 1963.53 30
795 1855 30
1060 1855 30
1325 1855 30
1590 1855 30
1855 1855 30
2120 1855 30
2385 1855 30
2650 1855 30
2915 1855 30
3180 1855 30
3445 1855 30
3710 1855 30
3975 1855 30
4240 1855 30
4505 1855 30
4770 1855 30
5035 1855 30
5300 1855 30
5494.11 1914.62 30
5886.32 1809.03 30
411.665 2142.18 30
530 2120 30
795 2120 30
1060 2120 30
1325 2120 30
1590 2120 30
1855 2120 30
2120 2120 30
2385 2120 30
2650 2120 30
2915 2120 30
3180 2120 30
3445 2120 30
3710 2120 30
3975 2120 30
4240 2120 30
4505 2120 30
4770 2120 30
5035 2120 30
5300 2120 30
5565 2120 30
5956.27 2049.01 30
410.597 2390.01 30
530 2385 30
795 2385 30
1060 2385 30
1325 2385 30
1590 2385 30
1855 2385 30
2120 2385 30
2385 2385 30
2650 2385 30
2915 2385 30
3180 2385 30
3445 2385 30
3710 2385 30
3975 2385 30
4240 2385 30
4505 2385 30
4770 2385 30
5035 2385 30
5300 2385 30
5565 2385 30
5977.18 2374.09 30
408.24 2611.92 30
530 2650 30
795 2650 30
1060 2650 30
1325 2650 30
1590 2650 30
1855 2650 30
2120 2650 30
2385 2650 30
2650 2650 30
2915 2650 30
3180 2650 30
3445 2650 30
3710 2650 30
3975 2650 30
4240 2650 30
4505 2650 30
4770 2650 30
5035 2650 30
5300 2650 30
5565 2650 30
5681.73 2646.43 30
407.983 2875.7 30
530 2915 30
795 2915 30
1060 2915 30
1325 2915 30
1590 2915 30
1855 2915 30
2120 2915 30
2385 2915 30
2650 2915 30
2915 2915 30
3180 2915 30
3445 2915 30
3710 2915 30
3975 2915 30
4240 2915 30
4505 2915 30
4770 2915 30
5035 2915 30
5300 2915 30
5565 2915 30
5689.03 2960.36 30
410.463 3153.23 30
530 3180 30
795 3180 30
1060 3180 30
1325 3180 30
1590 3180 30
1855 3180 30
2120 3180 30
2385 3180 30
2650 3180 30
2915 3180 30
3180 3180 30
3445 3180 30
3710 3180 30
3975 3180 30
4240 3180 30
4505 3180 30
4770 3180 30
5035 3180 30
5300 3180 30
5565 3180 30
5690.58 3230.06 30
413.107 3436.99 30
530 3445 30
795 3445 30
1060 3445 30
1325 3445 30
1590 3445 30
1855 3445 30
2120 3445 30
2385 3445 30
2650 3445 30
2915 3445 30
3180 3445 30
3445 3445 30
3710 3445 30
3975 3445 30
4240 3445 30
4505 3445 30
4770 3445 30
5035 3445 30
5300 3445 30
5565 3445 30
5687.25 3485.03 30
410.928 3733.04 30
530 3710 30
795 3710 30
1060 3710 30
1325 3710 30
1590 3710 30
1855 3710 30
2120 3710 30
2385 3710 30
2650 3710 30
2915 3710 30
3180 3710 30
3445 3710 30
3710 3710 30
3975 3710 30
4240 3710 30
4505 3710 30
4770 3710 30
5035 3710 30
5300 3710 30
5565 3710 30
5724.77 3715.26 30
144.866 4061.38 30
530 3975 30
795 3975 30
1060 3975 30
1325 3975 30
1590 3975 30
1855 3975 30
2120 3975 30
2385 3975 30
2650 3975 30
2915 3975 30
3180 3975 30
3445 3975 30
3710 3975 30
3975 3975 30
4240 3975 30
4505 3975 30
4770 3975 30
5035 3975 30
5300 3975 30
5551.39 3962.4 30
5934.79 4079.67 30
217.825 4296.93 30
615.304 4119.72 30
813.017 4210.52 30
1060 4240 30
1325 4240 30
1590 4240 30
1855 4240 30
2120 4240 30
2385 4240 30
2650 4240 30
2915 4240 30
3180 4240 30
3445 4240 30
3710 4240 30
3975 4240 30
4240 4240 30
4505 4240 30
4770 4240 30
5035 4240 30
5287.4 4226.39 30
5659.33 4353.08 30
5830 4240 30
530 4505 30
690.155 4606.95 30
1166.69 4402.43 30
1325 4505 30
1590 4505 30
1855 4505 30
2120 4505 30
2385 4505 30
2650 4505 30
2915 4505 30
3180 4505 30
3445 4505 30
3710 4505 30
3975 4505 30
4240 4505 30
4505 4505 30
4770 4505 30
5035 4505 30
5174.11 4427.79 30
5565 4505 30
998.848 4861.06 30
1409.54 4648.08 30
1612.11 4740.21 30
1855 4770 30
2120 4770 30
2385 4770 30
2650 4770 30
2915 4770 30
3180 4770 30
3445 4770 30
3710 4770 30
3975 4770 30
4240 4770 30
4505 4770 30
4770 4770 30
4930.92 4668.8 30
5407.56 4871.79 30
1295.51 5082.19 30
1499.01 5150.94 30
1855 5035 30
2120 5035 30
2385 5035 30
2650 5035 30
2915 5035 30
3180 5035 30
3445 5035 30
3710 5035 30
3975 5035 30
4240 5035 30
4505 5035 30
4756.23 5022.57 30
5161.89 5111.48 30
5300 5035 30
1590 5300 30
1972.33 5211.28 30
2120 5300 30
2385 5300 30
2650 5300 30
2915 5300 30
3180 5300 30
3445 5300 30
3710 5300 30
3975 5300 30
4240 5300 30
4505 5300 30
4649.31 5214.91 30
5085.39 5323.62 30
1821.07 5579.15 30
2220.8 5457.09 30
2385 5565 30
2650 5565 30
2915 5565 30
3180 5565 30
3445 5565 30
3710 5565 30
3975 5565 30
4240 5565 30
4463.98 5527.4 30
4861.11 5681.92 30
2013.35 5903.86 30
2452.22 5698.48 30
2650 5830 30
2915 5830 30
3180 5830 30
3445 5830 30
3729.92 5861.3 30
3995.9 5860.65 30
4212.76 5831.31 30
4644.22 5878.73 30
5.19568 2392.78 30
20.3259 2524.41 30
35.4562 2656.04 30
50.5865 2787.68 30
65.7167 2919.31 30
80.847 3050.94 30
95.9773 3182.57 30
111.108 3314.21 30
126.238 3445.84 30
141.368 3577.47 30
156.498 3709.11 30
171.629 3840.74 30
186.759 3972.37 30
9.93459 2258.86 30
25.0649 2390.49 30
40.1951 2522.12 30
55.3254 2653.76 30
70.4556 2785.39 30
85.5859 2917.02 30
100.716 3048.66 30
115.846 3180.29 30
130.977 3311.92 30
146.107 3443.56 30
161.237 3575.19 30
176.367 3706.82 30
191.498 3838.46 30
206.628 3970.09 30
5990.1 3751.41 30
5971.36 3620.25 30
5952.62 3489.08 30
5933.89 3357.91 30
5915.15 3226.74 30
5896.41 3095.57 30
5877.67 2964.4 30
5858.93 2833.24 30
5840.19 2702.07 30
5821.46 2570.9 30
5802.72 2439.73 30
5783.98 2308.56 30
5765.24 2177.39 30
5746.5 2046.23 30
5991.16 3617.42 30
5972.42 3486.25 30
5953.68 3355.08 30
5934.95 3223.91 30
5916.21 3092.74 30
5897.47 2961.58 30
5878.73 2830.41 30
5859.99 2699.24 30
5841.25 2568.07 30
5822.52 2436.9 30
5803.78 2305.73 30
5785.04 2174.57 30
5766.3 2043.4 30
3000 3010 30
3011.76 3016.18 30
3018.81 3025.89 30
3027.27 3037.54 30
3037.43 3051.52 30
3049.62 3068.29 30
3064.24 3088.42 30
3005.88 3008.09 30
3019.02 3006.18 30
3030.43 3009.89 30
3044.13 3014.34 30
3060.56 3019.68 30
3080.28 3026.09 30
3103.95 3033.78 30
3009.51 3003.09 30
3019.02 2993.82 30
3030.43 2990.11 30
3044.13 2985.66 30
3060.56 2980.32 30
3080.28 2973.91 30
3103.95 2966.22 30
3009.51 2996.91 30
3011.76 2983.82 30
3018.81 2974.11 30
3027.27 2962.46 30
3037.43 2948.48 30
3049.62 2931.71 30
3064.24 2911.58 30
3005.88 2991.91 30
3000 2980 30
3000 2968 30
3000 2953.6 30
3000 2936.32 30
3000 2915.58 30
3000 2890.7 30
3000 2990 30
2988.24 2983.82 30
2981.19 2974.11 30
2972.73 2962.46 30
2962.57 2948.48 30
2950.38 2931.71 30
2935.76 2911.58 30
2994.12 2991.91 30
2980.98 2993.82 30
2969.57 2990.11 30
2955.87 2985.66 30
2939.44 2980.32 30
2919.72 2973.91 30
2896.05 2966.22 30
2990.49 2996.91 30
2980.98 3006.18 30
2969.57 3009.89 30
2955.87 3014.34 30
2939.44 3019.68 30
2919.72 3026.09 30
2896.05 3033.78 30
2990.49 3003.09 30
2988.24 3016.18 30
2981.19 3025.89 30
2972.73 3037.54 30
2962.57 3051.52 30
2950.38 3068.29 30
2935.76 3088.42 30
2994.12 3008.09 30
3000 3020 30
3000 3032 30
3000 3046.4 30
3000 3063.68 30
3000 3084.42 30
3000 3109.3 30
3000 3000 30
ENDPARTICLES

LIMITS
6000 6000 60
ENDLIMITS

PERMX
0
0.617915
0.783341
0.771383
0.744025
0.745575
0.76125
0.72005
0.772425
0.73945
0.736583
0.759644
0.742969
0
0
0.744844
0.770824
0.778727
0.786862
0.74668
0.71156
0.722833
0.78312
0.7654
0.7714
0.726833
0.751375
0.7402
0
0
0.720258
0.769464
0.755778
0.731767
0.751333
0.761833
0.734267
0.755194
0.754733
0.730433
0.7367
0.768972
0.7446
0.738
0.519342
0
0.731375
0.76564
0.758222
0.72756
0.73792
0.771
0.78756
0.76504
0.7397
0.73148
0.77532
0.72312
0.719867
0.76848
0.787391
0.747923
0
0
0.702125
0.725214
0.729682
0.777933
0.79304
0.7368
0.7057
0.7368
0.75452
0.699567
0.71356
0.70492
0.76624
0.728067
0.83396
0.810833
0.725281
0.00865723
0
0.738606
0.8094
0.7295
0.74856
0.815667
0.72644
0.7764
0.748
0.8098
0.77084
0.6996
0.76056
0.71896
0.75432
0.717433
0.71816
0.76884
0.723375
0.703844
0
0
0.71371
0.806107
0.765107
0.7316
0.706
0.764028
0.747833
0.7374
0.77475
0.762567
0.761633
0.752917
0.7229
0.7419
0.7566
0.739528
0.7277
0.7265
0.737333
0.717963
0
0.685594
0.739625
0.741519
0.74952
0.76204
0.77432
0.7356
0.76156
0.77196
0.728033
0.70396
0.7422
0.718633
0.7774
0.74664
0.7762
0.7595
0.74852
0.7812
0.768034
0.743895
0
0.729261
0.78155
0.795
0.77768
0.78092
0.75772
0.748533
0.78912
0.70472
0.775867
0.75012
0.74152
0.676133
0.751
0.70488
0.76936
0.736167
0.692
0.75544
0.74
0.789182
0
0.745609
0.751476
0.766556
0.771167
0.754567
0.7301
0.741139
0.7467
0.769833
0.774139
0.780714
0.689586
0.732306
0.731667
0.760867
0.763267
0.780972
0.711267
0.7597
0.732528
0.74625
0.751467
0.732
0.762167
0.788367
0.76176
0.75772
0.75096
0.754533
0.76192
0.75588
0.780786
0.691167
0.766875
0.728
0.72732
0.75652
0.77896
0.744567
0.7488
0.8052
0.753733
0.719611
0.752313
0.732083
0.742
0.766133
0.72024
0.75004
0.71532
0.763033
0.74028
0.72876
0.745483
0.7122
0.728579
0.7543
0.75252
0.74948
0.75628
0.776867
0.73396
0.7308
0.7697
0.781222
0.698706
0.7366
0.806227
0.731222
0.7636
0.734967
0.771567
0.794694
0.727633
0.752167
0.750111
0.7904
0.7433
0.742806
0.740333
0.674467
0.726333
0.75975
0.755767
0.763133
0.77275
0.7219
0.801778
0.683947
0.750333
0.683567
0.78712
0.77708
0.72408
0.750633
0.7504
0.70752
0.754833
0.76724
0.767
0.752367
0.75924
0.81072
0.7814
0.761367
0.74128
0.74016
0.715767
0.7387
0.745708
0
0.766222
0.772481
0.72652
0.69296
0.73852
0.742667
0.71152
0.75804
0.734367
0.7548
0.79864
0.7242
0.77012
0.79056
0.7316
0.769233
0.76672
0.76304
0.697179
0.765714
0.0686259
0
0.582786
0.719097
0.788929
0.737042
0.72836
0.752
0.796
0.74768
0.7584
0.74348
0.7762
0.709833
0.72688
0.72036
0.7312
0.762867
0.79176
0.724125
0.738848
0.0443724
0
0
0.00575655
0.746656
0.707417
0.76644
0.7226
0.7185
0.736967
0.748667
0.763567
0.734333
0.757111
0.701467
0.7359
0.742433
0.758972
0.771852
0.74696
0.585871
0
0
0.621567
0.719636
0.771111
0.78372
0.75424
0.734167
0.70204
0.75568
0.718767
0.76356
0.72672
0.75668
0.760533
0.70913
0.78203
0
0
0.0761572
0.742303
0.726042
0.74276
0.769467
0.74004
0.75596
0.777833
0.78124
0.69932
0.70732
0.755069
0.762424
0.0967656
0
0
0.66048
0.713
0.757148
0.741472
0.711767
0.804733
0.752722
0.787467
0.809767
0.736167
0.74163
0.6457
0
0
0.688133
0.776
0.808519
0.78156
0.71904
0.7168
0.74284
0.77652
0.75432
0.715838
0.00506349
0
0.695917
0.750167
0.755067
0.7072
0.7642
0.724452
0.6885
0.687205
0.0988732
0
0
0
0
0
0
0
0
0
0
0
0
0
0.394182
0.74125
0.744364
0.680556
0.786417
0.785
0.789
0.760444
0.74125
0.803889
0.755556
0.703
0.7105
0.559273
0.601917
0.764
0.8515
0.700556
0.781375
0.672333
0.6735
0.718286
0.7222
0.688714
0.6302
0.717375
0.736375
0.6094
0
0
0
0
0
0
0
0
0
0
0
0
0
0.762565
0.763383
0.76
0.763071
0.761543
0.96
0.75425
0.76456
0.762606
0.760407
0.759075
0.756397
0.781
0.746
0.764005
0.762071
0.759477
0.757261
0.755176
0.673
0.7585
0.76191
0.761642
0.967
0.755153
0.753538
0.783
0.867
0.761675
0.761136
0.759791
0.755897
0.760227
0.75677
0.761333
0.76281
0.759871
0.503
0.759577
0.760447
0.81
0.6585
0.7605
0.762005
0.760156
0.759201
0.759447
0.92
0.76775
0.76137
0.762035
0.762291
0.76396
0.757543
0.782
0.879333
0.763225
0.764577
0.785
0.764102
0.760899
0.935
0.8805
0.764125
0.764283
0.763347
0.762373
0.756879
0.7565
0.6345
0.764111
ENDPERMX

PERMY
0
0.617915
0.783341
0.771383
0.744025
0.745575
0.76125
0.72005
0.772425
0.73945
0.736583
0.759644
0.742969
0
0
0.744844
0.770824
0.778727
0.786862
0.74668
0.71156
0.722833
0.78312
0.7654
0.7714
0.726833
0.751375
0.7402
0
0
0.720258
0.769464
0.755778
0.731767
0.751333
0.761833
0.734267
0.755194
0.754733
0.730433
0.7367
0.768972
0.7446
0.738
0.519342
0
0.731375
0.76564
0.758222
0.72756
0.73792
0.771
0.78756
0.76504
0.7397
0.73148
0.77532
0.72312
0.719867
0.76848
0.787391
0.747923
0
0
0.702125
0.725214
0.729682
0.777933
0.79304
0.7368
0.7057
0.7368
0.75452
0.699567
0.71356
0.70492
0.76624
0.728067
0.83396
0.810833
0.725281
0.00865723
0
0.738606
0.8094
0.7295
0.74856
0.815667
0.72644
0.7764
0.748
0.8098
0.77084
0.6996
0.76056
0.71896
0.75432
0.717433
0.71816
0.76884
0.723375
0.703844
0
0
0.71371
0.806107
0.765107
0.7316
0.706
0.764028
0.747833
0.7374
0.77475
0.762567
0.761633
0.752917
0.7229
0.7419
0.7566
0.739528
0.7277
0.7265
0.737333
0.717963
0
0.685594
0.739625
0.741519
0.74952
0.76204
0.77432
0.7356
0.76156
0.77196
0.728033
0.70396
0.7422
0.718633
0.7774
0.74664
0.7762
0.7595
0.74852
0.7812
0.768034
0.743895
0
0.729261
0.78155
0.795
0.77768
0.78092
0.75772
0.748533
0.78912
0.70472
0.775867
0.75012
0.74152
0.676133
0.751
0.70488
0.76936
0.736167
0.692
0.75544
0.74
0.789182
0
0.745609
0.751476
0.766556
0.771167
0.754567
0.7301
0.741139
0.7467
0.769833
0.774139
0.780714
0.689586
0.732306
0.731667
0.760867
0.763267
0.780972
0.711267
0.7597
0.732528
0.74625
0.751467
0.732
0.762167
0.788367
0.76176
0.75772
0.75096
0.754533
0.76192
0.75588
0.780786
0.691167
0.766875
0.728
0.72732
0.75652
0.77896
0.744567
0.7488
0.8052
0.753733
0.719611
0.752313
0.732083
0.742
0.766133
0.72024
0.75004
0.71532
0.763033
0.74028
0.72876
0.745483
0.7122
0.728579
0.7543
0.75252
0.74948
0.75628
0.776867
0.73396
0.7308
0.7697
0.781222
0.698706
0.7366
0.806227
0.731222
0.7636
0.734967
0.771567
0.794694
0.727633
0.752167
0.750111
0.7904
0.7433
0.742806
0.740333
0.674467
0.726333
0.75975
0.755767
0.763133
0.77275
0.7219
0.801778
0.683947
0.750333
0.683567
0.78712
0.77708
0.72408
0.750633
0.7504
0.70752
0.754833
0.76724
0.767
0.752367
0.75924
0.81072
0.7814
0.761367
0.74128
0.74016
0.715767
0.7387
0.745708
0
0.766222
0.772481
0.72652
0.69296
0.73852
0.742667
0.71152
0.75804
0.734367
0.7548
0.79864
0.7242
0.77012
0.79056
0.7316
0.769233
0.76672
0.76304
0.697179
0.765714
0.0686259
0
0.582786
0.719097
0.788929
0.737042
0.72836
0.752
0.796
0.74768
0.7584
0.74348
0.7762
0.709833
0.72688
0.72036
0.7312
0.762867
0.79176
0.724125
0.738848
0.0443724
0
0
0.00575655
0.746656
0.707417
0.76644
0.7226
0.7185
0.736967
0.748667
0.763567
0.734333
0.757111
0.701467
0.7359
0.742433
0.758972
0.771852
0.74696
0.585871
0
0
0.621567
0.719636
0.771111
0.78372
0.75424
0.734167
0.70204
0.75568
0.718767
0.76356
0.72672
0.75668
0.760533
0.70913
0.78203
0
0
0.0761572
0.742303
0.726042
0.74276
0.769467
0.74004
0.75596
0.777833
0.78124
0.69932
0.70732
0.755069
0.762424
0.0967656
0
0
0.66048
0.713
0.757148
0.741472
0.711767
0.804733
0.752722
0.787467
0.809767
0.736167
0.74163
0.6457
0
0
0.688133
0.776
0.808519
0.78156
0.71904
0.7168
0.74284
0.77652
0.75432
0.715838
0.00506349
0
0.695917
0.750167
0.755067
0.7072
0.7642
0.724452
0.6885
0.687205
0.0988732
0
0
0
0
0
0
0
0
0
0
0
0
0
0.394182
0.74125
0.744364
0.680556
0.786417
0.785
0.789
0.760444
0.74125
0.803889
0.755556
0.703
0.7105
0.559273
0.601917
0.764
0.8515
0.700556
0.781375
0.672333
0.6735
0.718286
0.7222
0.688714
0.6302
0.717375
0.736375
0.6094
0
0
0
0
0
0
0
0
0
0
0
0
0
0.762565
0.763383
0.76
0.763071
0.761543
0.96
0.75425
0.76456
0.762606
0.760407
0.759075
0.756397
0.781
0.746
0.764005
0.762071
0.759477
0.757261
0.755176
0.673
0.7585
0.76191
0.761642
0.967
0.755153
0.753538
0.783
0.867
0.761675
0.761136
0.759791
0.755897
0.760227
0.75677
0.761333
0.76281
0.759871
0.503
0.759577
0.760447
0.81
0.6585
0.7605
0.762005
0.760156
0.759201
0.759447
0.92
0.76775
0.76137
0.762035
0.762291
0.76396
0.757543
0.782
0.879333
0.763225
0.764577
0.785
0.764102
0.760899
0.935
0.8805
0.764125
0.764283
0.763347
0.762373
0.756879
0.7565
0.6345
0.764111
ENDPERMY

PERMZ
0
0.617915
0.783341
0.771383
0.744025
0.745575
0.76125
0.72005
0.772425
0.73945
0.736583
0.759644
0.742969
0
0
0.744844
0.770824
0.778727
0.786862
0.74668
0.71156
0.722833
0.78312
0.7654
0.7714
0.726833
0.751375
0.7402
0
0
0.720258
0.769464
0.755778
0.731767
0.751333
0.761833
0.734267
0.755194
0.754733
0.730433
0.7367
0.768972
0.7446
0.738
0.519342
0
0.731375
0.76564
0.758222
0.72756
0.73792
0.771
0.78756
0.76504
0.7397
0.73148
0.77532
0.72312
0.719867
0.76848
0.787391
0.747923
0
0
0.702125
0.725214
0.729682
0.777933
0.79304
0.7368
0.7057
0.7368
0.75452
0.699567
0.71356
0.70492
0.76624
0.728067
0.83396
0.810833
0.725281
0.00865723
0
0.738606
0.8094
0.7295
0.74856
0.815667
0.72644
0.7764
0.748
0.8098
0.77084
0.6996
0.76056
0.71896
0.75432
0.717433
